Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
40.09493303,-12.78492,18.10751,27.15946,0.8257188,-0.6344906,0.05276725,-17.31639,41.24464,-5.594133,1019.879
40.10492277,-12.16996,16.72727,28.13778,0.8515106,-0.6967456,0.09724268,-16.5819,42.36894,-4.375595,1019.879
40.11491251,-10.44806,20.44793,28.19892,0.818236,-0.6346887,0.02342571,-16.5819,42.36894,-4.375595,1019.881
40.12490177,-3.314505,23.98856,29.29953,0.823966,-0.6852098,0.009563545,-16.5819,42.36894,-4.375595,1019.881
40.13489151,4.311022,25.12877,30.33899,0.8039836,-0.7410232,-0.002338983,-16.5819,42.36894,-4.375595,1019.881
40.14488173,8.308274,22.00821,31.68419,0.8121287,-0.7472876,0.03598486,-16.5819,42.36894,-4.375595,1019.881
40.15487099,6.77087,21.10805,33.51854,0.7997453,-0.7457359,0.0876513,-16.57948,42.36864,-3.988705,1019.878
40.16486073,5.171969,21.70816,35.7809,0.8129703,-0.7687826,0.1086495,-16.57948,42.36864,-3.988705,1019.878
40.17485046,5.602442,22.18824,37.5541,0.8072208,-0.7502096,0.1014573,-16.57948,42.36864,-3.988705,1019.878
40.18483973,8.06229,22.30826,39.4496,0.8036699,-0.7429256,0.1007046,-16.57948,42.36864,-3.988705,1019.878
40.19482946,10.27615,23.20843,40.97822,0.7978494,-0.7435336,0.1031358,-16.57948,42.36864,-3.988705,1019.881
40.20481968,11.75206,24.34863,42.87371,0.7925548,-0.7192596,0.1081305,-15.47498,43.06295,-4.774065,1019.881
40.21480942,14.27341,25.66886,44.95264,0.8445487,-0.818522,0.101382,-15.47498,43.06295,-4.774065,1019.881
40.22479868,14.51939,27.16913,45.44181,0.7948427,-0.7524188,0.1424289,-15.47498,43.06295,-4.774065,1019.881
40.23478842,12.24403,25.42882,47.03157,0.7940927,-0.7984974,0.1181255,-15.47498,43.06295,-4.774065,1019.881
40.24477816,10.95261,24.70869,49.1105,0.7969719,-0.7880489,0.1429436,-15.47498,43.06295,-4.774065,1019.881
40.25476742,10.52214,23.68851,51.06714,0.7895889,-0.7639714,0.1243422,-14.73139,43.44225,-4.395029,1019.881
40.26475716,10.46064,21.82818,53.51294,0.8105605,-0.7637178,0.1285466,-14.73139,43.44225,-4.395029,1019.881
40.27474737,10.70663,22.12823,54.06325,0.793865,-0.7825401,0.1296173,-14.73139,43.44225,-4.395029,1019.878
40.28473616,10.64513,22.66833,55.28615,0.8068096,-0.7927978,0.1437203,-14.73139,43.44225,-4.395029,1019.878
40.29472637,11.32159,23.44847,56.81477,0.8372474,-0.7984859,0.1640885,-14.73139,43.44225,-4.395029,1019.878
40.30471611,12.736,24.10859,57.73195,0.8015867,-0.774771,0.1413279,-13.99983,44.19501,-4.789158,1019.878
40.31470585,13.96592,23.26844,59.26057,0.7875455,-0.7539529,0.139547,-13.99983,44.19501,-4.789158,1019.879
40.32469511,16.24128,23.26844,60.05545,0.7671316,-0.7651314,0.11338,-13.99983,44.19501,-4.789158,1019.879
40.33468485,18.57814,23.56849,59.87202,0.7486145,-0.7621085,0.1222505,-13.99983,44.19501,-4.789158,1019.879
40.34467506,20.11554,23.74852,60.17775,0.7571214,-0.7695029,0.1364564,-13.99983,44.19501,-4.789158,1019.879
40.35466385,22.26791,24.10859,60.6669,0.7189604,-0.7650185,0.1242973,-13.28072,45.32125,-6.020929,1019.875
40.36465406,22.94437,24.58867,60.72805,0.7086206,-0.7588387,0.1254877,-13.28072,45.32125,-6.020929,1019.875
40.3746438,22.88287,24.94874,61.15607,0.6982326,-0.7506803,0.1248023,-13.28072,45.32125,-6.020929,1019.875
40.38463306,22.63689,25.72887,61.95095,0.6950048,-0.7548714,0.142058,-13.28072,45.32125,-6.020929,1019.875
40.3946228,22.02192,26.02893,63.235,0.6983395,-0.7490352,0.1474852,-13.28072,45.32125,-6.020929,1019.876
40.40461254,22.88287,25.78889,64.3356,0.6755621,-0.7256023,0.1593174,-11.05005,46.08727,-6.045116,1019.876
40.4146018,25.89618,26.449,64.70248,0.6753281,-0.7647051,0.1612035,-11.05005,46.08727,-6.045116,1019.876
40.42459202,27.92556,26.449,65.0082,0.6689609,-0.7859331,0.1708156,-11.05005,46.08727,-6.045116,1019.876
40.43458176,28.72501,26.02893,65.5585,0.6588868,-0.7896987,0.1852368,-11.05005,46.08727,-6.045116,1019.875
40.4445715,30.32391,26.449,65.92538,0.6501799,-0.7927713,0.1861784,-11.05005,46.08727,-6.045116,1019.875
40.45456076,30.32391,27.22914,66.04766,0.6346056,-0.7934984,0.1867437,-9.956758,47.21691,-7.281128,1019.875
40.4645505,31.06186,27.5292,66.10881,0.6378619,-0.7842126,0.1898516,-9.956758,47.21691,-7.281128,1019.872
40.47454023,31.24635,27.94927,66.04766,0.6216568,-0.7743263,0.1993652,-9.956758,47.21691,-7.281128,1019.872
40.4845295,31.00037,28.24932,65.19164,0.5890899,-0.7754256,0.2087036,-9.956758,47.21691,-7.281128,1019.872
40.49451971,28.78651,29.08948,64.70248,0.5411589,-0.7348173,0.2230697,-8.105619,47.60828,-9.300636,1019.872
40.50450945,26.57264,28.42936,64.76362,0.5519999,-0.8417927,0.2356622,-8.105619,47.60828,-9.300636,1019.874
40.51449871,26.69563,28.24932,64.02988,0.5054082,-0.801838,0.227843,-8.105619,47.60828,-9.300636,1019.874
40.52448845,26.69563,27.40918,63.54072,0.4578308,-0.7595292,0.2253899,-8.105619,47.60828,-9.300636,1019.874
40.53447819,25.89618,26.56903,62.80698,0.4557428,-0.77203,0.2443513,-8.105619,47.60828,-9.300636,1019.874
40.54446793,24.97374,26.80907,62.13438,0.4435599,-0.7721986,0.2434635,-6.719236,49.85888,-10.08694,1019.873
40.55445719,26.88013,26.80907,61.03378,0.440651,-0.766178,0.2643519,-6.719236,49.85888,-10.08694,1019.873
40.5644474,28.11005,25.42882,59.87202,0.4345266,-0.7774991,0.2641009,-6.719236,49.85888,-10.08694,1019.873
40.57443714,27.1876,25.24879,58.77141,0.4200293,-0.7817135,0.2708319,-6.719236,49.85888,-10.08694,1019.873
40.5844264,28.11005,24.88873,57.6708,0.428797,-0.7797087,0.2766067,-6.719236,49.85888,-10.08694,1019.87
40.59441614,29.95493,25.12877,55.77531,0.4039798,-0.7838796,0.2689547,-4.496248,50.62587,-11.33629,1019.87
40.60440588,30.69289,23.74852,53.63523,0.3750497,-0.747686,0.2695939,-4.496248,50.62587,-11.33629,1019.87
40.61439514,29.33997,22.72834,50.94485,0.3502862,-0.7025232,0.2617654,-4.496248,50.62587,-11.33629,1019.87
40.62438488,28.11005,20.86801,47.8876,0.3325237,-0.6872959,0.2719083,-4.496248,50.62587,-11.33629,1019.871
40.6343751,28.66351,19.90784,45.07494,0.3564471,-0.7322926,0.302388,-4.496248,50.62587,-11.33629,1019.871
40.64436436,25.77319,19.00768,42.20112,0.3130304,-0.7068985,0.2912831,-2.65229,51.39007,-13.35517,1019.871
40.6543541,22.3909,17.08733,39.81647,0.3009641,-0.6893896,0.2836233,-2.65229,51.39007,-13.35517,1019.871
40.66434383,19.56208,16.30719,37.0038,0.2904227,-0.6729332,0.2831523,-2.65229,51.39007,-13.35517,1019.872
40.67433357,17.84018,14.6869,33.64082,0.273967,-0.6536027,0.2803855,-2.65229,51.39007,-13.35517,1019.872
40.68432283,16.79475,12.76656,29.97212,0.2676416,-0.6518363,0.2872167,-2.65229,51.39007,-13.35517,1019.872
40.69681025,15.19585,10.66619,26.36457,0.2463907,-0.6623867,0.2856397,-0.7766705,51.0345,-13.76387,1019.872
40.70679998,12.61301,8.625821,22.20671,0.2343733,-0.6986502,0.2814137,-0.7766705,51.0345,-13.76387,1019.872
40.71429205,9.230718,6.405424,17.92656,0.1945208,-0.6485789,0.2911528,-0.7766705,51.0345,-13.76387,1019.865
40.72677898,6.155908,4.42507,13.52413,0.179088,-0.6293385,0.2960846,-0.7766705,51.0345,-13.76387,1019.865
40.73676872,3.204091,2.324695,8.754816,0.1575985,-0.6314079,0.2812388,-0.7766705,51.0345,-13.76387,1019.865
40.74675894,1.236213,0.4643629,4.168943,0.1611521,-0.6405723,0.2766442,0.3309784,51.41848,-15.00112,1019.865
40.75674772,-2.76104,-1.636012,-0.6615107,0.1643033,-0.6249673,0.2818422,0.3309784,51.41848,-15.00112,1019.866
40.76673794,-7.004277,-3.616366,-4.69708,0.1583629,-0.6164123,0.2926994,0.3309784,51.41848,-15.00112,1019.866
40.77672768,-11.12452,-5.896773,-8.549213,0.1628915,-0.6218143,0.2997566,0.3309784,51.41848,-15.00112,1019.866
40.78671694,-14.01484,-8.777287,-12.40135,0.171247,-0.6256021,0.3000861,0.3309784,51.41848,-15.00112,1019.866
40.79670668,-16.3517,-11.71781,-16.19234,0.1894815,-0.640321,0.2889896,0.7003965,51.7944,-14.61785,1019.866
40.80669642,-17.70461,-13.15807,-19.49417,0.2033809,-0.6552098,0.285625,0.7003965,51.7944,-14.61785,1019.866
40.81668663,-18.50406,-15.25844,-23.3463,0.210961,-0.6688137,0.2885974,0.7003965,51.7944,-14.61785,1019.866
40.82667589,-20.10297,-18.25898,-26.3424,0.2325644,-0.7017911,0.2948332,0.7003965,51.7944,-14.61785,1019.866
40.83666563,-21.64037,-21.07948,-29.09393,0.265818,-0.761343,0.2926013,0.7003965,51.7944,-14.61785,1019.867
40.84665537,-23.48526,-23.11985,-32.94606,0.2886801,-0.7604675,0.2891015,0.3339119,51.79003,-13.38845,1019.867
40.85664463,-22.37832,-24.14003,-35.51415,0.3182811,-0.7777148,0.2966529,0.3339119,51.79003,-13.38845,1019.867
40.86663437,-23.05478,-25.52028,-38.08224,0.3367287,-0.8328496,0.2768078,0.3339119,51.79003,-13.38845,1019.867
40.87662411,-24.46919,-26.60047,-41.26178,0.3489196,-0.7832494,0.2702959,0.3339119,51.79003,-13.38845,1019.862
40.88661432,-23.54675,-26.06037,-44.44132,0.3582189,-0.7591865,0.2708538,0.3339119,51.79003,-13.38845,1019.862
40.89660358,-22.37832,-26.30042,-47.1317,0.3615909,-0.7501493,0.2922603,-0.3832788,50.29162,-12.99557,1019.862
40.90659332,-24.03872,-26.90052,-50.00551,0.3775666,-0.7779396,0.2702444,-0.3832788,50.29162,-12.99557,1019.862
40.91658306,-26.74455,-27.62065,-52.75703,0.3631611,-0.7662982,0.2605221,-0.3832788,50.29162,-12.99557,1019.863
40.92657232,-28.03597,-29.30095,-56.48688,0.3751283,-0.7091865,0.2402347,-0.3832788,50.29162,-12.99557,1019.863
40.93656206,-26.62156,-30.02108,-58.99382,0.4123257,-0.7212075,0.23101,-0.3832788,50.29162,-12.99557,1019.863
40.9465518,-27.85149,-32.00143,-61.19504,0.4182357,-0.7292286,0.2167947,-1.867428,50.27647,-10.97968,1019.863
40.95654106,-28.22046,-33.86177,-63.27397,0.4131689,-0.6936094,0.2138903,-1.867428,50.27647,-10.97968,1019.862
40.96653128,-28.22046,-34.34185,-65.3529,0.4513723,-0.7264247,0.2262839,-1.867428,50.27647,-10.97968,1019.862
40.97652102,-30.37283,-35.00197,-67.61526,0.4695884,-0.7415727,0.2108409,-1.867428,50.27647,-10.97968,1019.862
40.98651075,-30.06535,-35.00197,-69.6942,0.4876036,-0.7704671,0.2003447,-1.867428,50.27647,-10.97968,1019.862
40.99650002,-28.77393,-34.34185,-72.20114,0.4725535,-0.7001402,0.1844285,-3.723928,49.51385,-10.95973,1019.857
41.00648975,-29.88086,-36.74228,-73.11832,0.5275829,-0.7708933,0.2034434,-3.723928,49.51385,-10.95973,1019.857
41.01647997,-28.77393,-36.2622,-75.01381,0.5395458,-0.760409,0.1997806,-3.723928,49.51385,-10.95973,1019.857
41.02646875,-29.57338,-38.18254,-76.97045,0.5682342,-0.7612811,0.1875265,-3.723928,49.51385,-10.95973,1019.857
41.03645897,-26.99054,-38.24255,-78.1322,0.5889012,-0.7745515,0.1803052,-3.723928,49.51385,-10.95973,1019.858
41.04644871,-24.46919,-37.10235,-78.86594,0.6219502,-0.7965179,0.1795232,-6.3134,48.7425,-8.480995,1019.858
41.05643845,-24.28471,-37.04234,-79.17167,0.6421974,-0.8090025,0.1858133,-6.3134,48.7425,-8.480995,1019.858
41.06642771,-25.26865,-38.78265,-79.47739,0.6654225,-0.8045723,0.172768,-6.3134,48.7425,-8.480995,1019.858
41.07641745,-25.20715,-38.12253,-79.53854,0.7036564,-0.7959726,0.1568411,-6.3134,48.7425,-8.480995,1019.86
41.08640766,-23.42376,-36.74228,-79.96655,0.7220876,-0.7889675,0.1646079,-6.3134,48.7425,-8.480995,1019.86
41.09639645,-21.02541,-36.62226,-80.27228,0.742439,-0.7846855,0.1592854,-8.469675,47.60361,-7.684349,1019.86
41.10638666,-19.488,-38.60262,-80.02769,0.7606323,-0.7927539,0.1618487,-8.469675,47.60361,-7.684349,1019.86
41.1163764,-18.99603,-39.38276,-79.66083,0.783557,-0.7976377,0.1509745,-8.469675,47.60361,-7.684349,1019.858
41.12636566,-17.39713,-39.56279,-78.56022,0.7998768,-0.7846866,0.150237,-8.469675,47.60361,-7.684349,1019.858
41.1363554,-13.83035,-37.46241,-77.39846,0.8244331,-0.8035077,0.1245416,-8.469675,47.60361,-7.684349,1019.858
41.14634514,-10.57106,-35.60208,-76.23671,0.8304346,-0.810788,0.127687,-10.29695,45.72153,-6.441105,1019.858
41.15633535,-6.758292,-32.72157,-74.52465,0.848492,-0.8416479,0.1181035,-10.29695,45.72153,-6.441105,1019.859
41.16632462,-7.92672,-32.84159,-71.40626,0.8506446,-0.7855784,0.1633691,-10.29695,45.72153,-6.441105,1019.859
41.17631435,-9.648613,-34.52188,-67.73756,0.8326257,-0.7867908,0.1610476,-10.29695,45.72153,-6.441105,1019.859
41.18630409,-10.63255,-33.98179,-64.31344,0.8314338,-0.7402859,0.1877834,-10.29695,45.72153,-6.441105,1019.859
41.19629335,-11.37051,-33.44169,-60.70588,0.8348921,-0.7529954,0.156603,-12.91616,45.69778,-6.41144,1019.862
41.20628309,-11.24751,-30.6812,-58.07665,0.8356824,-0.7446175,0.151996,-12.91616,45.69778,-6.41144,1019.862
41.21627283,-11.92397,-29.48098,-55.56971,0.8402833,-0.7534559,0.1604096,-12.91616,45.69778,-6.41144,1019.862
41.22626305,-13.46138,-27.98072,-53.06276,0.8443238,-0.7357793,0.1579474,-12.91616,45.69778,-6.41144,1019.862
41.23625231,-14.6298,-27.20058,-50.6781,0.8572285,-0.7478259,0.1599614,-12.91616,45.69778,-6.41144,1019.86
41.24624205,-15.06028,-25.82033,-48.17116,0.878157,-0.7620105,0.1127312,-13.99316,43.45031,-6.015551,1019.86
41.25623179,-15.24477,-24.20004,-45.54193,0.8608186,-0.7428907,0.1244167,-13.99316,43.45031,-6.015551,1019.86
41.26622105,-18.31958,-24.98018,-42.30124,0.8611462,-0.7618748,0.1200724,-13.99316,43.45031,-6.015551,1019.86
41.27621079,-19.5495,-23.83998,-39.85544,0.8705356,-0.7704638,0.1154542,-13.99316,43.45031,-6.015551,1019.861
41.28620052,-20.53344,-22.09967,-36.92049,0.8750474,-0.7692677,0.1400236,-13.99316,43.45031,-6.015551,1019.861
41.29619074,-22.31683,-17.65887,-34.29125,0.8735484,-0.7743645,0.1182245,-14.35649,43.13562,-5.238049,1019.861
41.30618,-19.97997,-12.37793,-31.84545,0.8673452,-0.7299738,0.1155532,-14.35649,43.13562,-5.238049,1019.861
41.31616974,-17.15115,-8.777287,-29.4608,0.8604896,-0.7026946,0.1134095,-14.35649,43.13562,-5.238049,1019.863
41.32615948,-16.53619,-7.997148,-27.19843,0.8446153,-0.7113304,0.1205176,-14.35649,43.13562,-5.238049,1019.863
41.33614874,-17.82761,-8.17718,-24.93607,0.8193136,-0.7173889,0.1075212,-14.35649,43.13562,-5.238049,1019.863
41.34613848,-18.38107,-7.817115,-22.97943,0.8252989,-0.7293215,0.09368648,-15.45503,42.00664,-4.840303,1019.863
41.35612869,-18.87304,-6.196826,-20.77821,0.8097994,-0.7363026,0.0873462,-15.45503,42.00664,-4.840303,1019.862
41.36611843,-18.07359,-5.236655,-19.43302,0.8189819,-0.7030833,0.09681153,-15.45503,42.00664,-4.840303,1019.862
41.37610769,-16.59768,-3.316312,-17.47638,0.8132337,-0.6793569,0.105649,-15.45503,42.00664,-4.840303,1019.862
41.38609743,-15.18327,-0.9158835,-16.19234,0.8089424,-0.6885264,0.09291632,-15.45503,42.00664,-4.840303,1019.862
41.39608717,-15.18327,-0.195755,-15.09173,0.8112953,-0.6892504,0.07698514,-15.82921,42.00325,-4.836065,1019.864
41.40607643,-12.60043,0.04428791,-14.66371,0.7994108,-0.6894746,0.04478145,-15.82921,42.00325,-4.836065,1019.864
41.41606617,-9.095147,-0.1357442,-14.29684,0.8010037,-0.6718081,0.04040811,-15.82921,42.00325,-4.836065,1019.864
41.42605639,-8.849163,-0.07573352,-13.68539,0.7917159,-0.6714057,0.0366256,-15.82921,42.00325,-4.836065,1019.864
41.43604612,-6.389315,1.484545,-13.0128,0.7843667,-0.6737655,0.02264297,-15.82921,42.00325,-4.836065,1019.868
41.44603539,-4.790414,1.244502,-11.97333,0.7961586,-0.6390088,0.06537015,-16.56511,41.62297,-3.989944,1019.868
41.45602512,-6.450811,1.06447,-11.1173,0.7872932,-0.6422097,0.0398143,-16.56511,41.62297,-3.989944,1019.868
41.46601486,-7.188766,-0.195755,-9.466388,0.7853634,-0.641341,0.04563008,-16.56511,41.62297,-3.989944,1019.868
41.47600412,-8.664674,0.04428791,-8.854939,0.7897568,-0.6384843,0.05579107,-16.56511,41.62297,-3.989944,1019.866
41.48599386,-8.910659,1.244502,-7.998909,0.7991427,-0.6489409,0.04486238,-16.56511,41.62297,-3.989944,1019.866
41.49598408,-7.988216,1.784599,-7.632039,0.7961283,-0.6515992,0.02169071,-16.55793,41.25014,-3.990564,1019.866
41.50597382,-8.295697,2.084652,-7.265169,0.8110446,-0.6392627,0.02865432,-16.55793,41.25014,-3.990564,1019.866
41.51596308,-7.127269,2.804781,-7.448604,0.8169875,-0.6223958,0.01604243,-16.55793,41.25014,-3.990564,1019.869
41.52595282,-5.159391,1.364524,-7.142879,0.8157901,-0.6134934,0.006644666,-16.55793,41.25014,-3.990564,1019.869
41.53594256,-4.790414,0.1643093,-6.776009,0.8120068,-0.6241069,-0.007091961,-16.55793,41.25014,-3.990564,1019.869
41.54593182,-5.589864,-0.3757871,-6.103414,0.8193371,-0.6249872,-0.006199282,-16.56511,41.62297,-3.989944,1019.869
41.55592156,-6.266323,-1.996076,-5.186239,0.8175729,-0.6319741,0.002785468,-16.56511,41.62297,-3.989944,1019.87
41.56591177,-6.573803,-3.076269,-3.96334,0.8216305,-0.6336682,0.0239114,-16.56511,41.62297,-3.989944,1019.87
41.57590151,-7.988216,-3.256302,-2.61815,0.8256212,-0.6347498,0.03590065,-16.56511,41.62297,-3.989944,1019.87
41.58589077,-8.664674,-1.996076,-1.395251,0.8288963,-0.6226923,0.05064122,-16.56511,41.62297,-3.989944,1019.87
41.59588051,-8.357193,-0.61583,-0.8449457,0.8203598,-0.6124216,0.04036339,-16.92249,40.87362,-3.600054,1019.87
41.60587025,-6.573803,-0.3157764,-0.7838007,0.8148679,-0.6126822,0.0177514,-16.92249,40.87362,-3.600054,1019.87
41.61585951,-7.004277,-0.4357978,-0.4780758,0.8192466,-0.6079189,0.03133363,-16.92249,40.87362,-3.600054,1019.87
41.62584925,-8.726171,-1.936066,-0.1112059,0.8108273,-0.6035251,0.02234906,-16.92249,40.87362,-3.600054,1019.87
41.63583946,-8.541681,-2.596184,0.133374,0.8134521,-0.5864367,0.02566176,-16.92249,40.87362,-3.600054,1019.872
41.6458292,-7.988216,-2.236119,0.6225339,0.8178259,-0.5627972,0.01612476,-16.92006,40.87331,-3.213163,1019.872
41.65581846,-7.373254,-1.696023,0.316809,0.8159333,-0.5445495,0.001191186,-16.92006,40.87331,-3.213163,1019.872
41.6658082,-5.774353,-1.275948,-0.3557858,0.8153738,-0.5415888,-0.001619369,-16.92006,40.87331,-3.213163,1019.872
41.67579794,-3.990963,-1.215937,-0.9672356,0.8165865,-0.5505239,0.0101861,-16.92006,40.87331,-3.213163,1019.873
41.6857872,-2.638047,-1.335958,-1.150671,0.8213713,-0.5672572,0.02465791,-16.92006,40.87331,-3.213163,1019.873
41.69577742,-2.822536,-0.2557657,-1.272961,0.8265491,-0.5828434,0.02711338,-16.55024,41.24917,-2.765409,1019.873
41.70576716,-2.945528,-0.3757871,-1.395251,0.8276253,-0.5891416,0.02453565,-16.55024,41.24917,-2.765409,1019.873
41.71575689,-2.884032,-0.7958621,-0.9060906,0.8297846,-0.5984717,0.03054398,-16.55024,41.24917,-2.765409,1019.873
41.72574616,-2.945528,-0.7958621,-0.7838007,0.8242006,-0.5891598,0.02214902,-16.55024,41.24917,-2.765409,1019.873
41.73573589,-2.146078,-0.7358514,-0.9060906,0.8273088,-0.5748685,0.01623372,-16.55024,41.24917,-2.765409,1019.873
41.74572563,-0.7931617,-0.8558729,-1.028381,0.8274289,-0.582626,0.01217954,-16.92006,40.87331,-3.213163,1019.873
41.75571585,0.06778497,-0.7958621,-1.089526,0.8233854,-0.5725254,0.01921014,-16.92006,40.87331,-3.213163,1019.874
41.76570511,0.4982583,-0.6758407,-0.7838007,0.8219208,-0.5739461,0.0143659,-16.92006,40.87331,-3.213163,1019.874
41.77569485,0.4982583,-0.61583,-0.5392208,0.8186772,-0.5813841,0.01901319,-16.92006,40.87331,-3.213163,1019.874
41.78568459,0.6827468,-0.7358514,-0.1723509,0.8157973,-0.5815192,0.02577285,-16.92006,40.87331,-3.213163,1019.874
41.79567385,0.5597545,-0.3157764,-0.05006092,0.82104,-0.5783798,0.01618456,-17.2914,40.86956,-2.757553,1019.876
41.80566359,0.1292812,0.1042986,-0.05006092,0.8143323,-0.5843455,0.01655689,-17.2914,40.86956,-2.757553,1019.876
41.81565332,0.2522736,0.3443415,0.07222904,0.815316,-0.5829451,0.02236722,-17.2914,40.86956,-2.757553,1019.876
41.82564354,1.359205,0.5843843,-0.1723509,0.8105599,-0.5879512,0.02612353,-17.2914,40.86956,-2.757553,1019.876
41.8356328,2.343144,0.2843308,-0.3557858,0.8098026,-0.598275,0.03019853,-17.2914,40.86956,-2.757553,1019.879
41.84562254,2.835114,0.4643629,-0.4780758,0.8146938,-0.6015276,0.02333851,-16.53588,40.50351,-2.766647,1019.879
41.85561228,3.450076,0.3443415,-0.2334959,0.8176755,-0.6086421,0.01109265,-16.53588,40.50351,-2.766647,1019.879
41.86560154,3.265587,-0.9158835,-0.1112059,0.8155372,-0.6007633,0.004083397,-16.53588,40.50351,-2.766647,1019.879
41.87559128,1.974167,-1.215937,0.07222904,0.819419,-0.5987985,0.007480562,-16.53588,40.50351,-2.766647,1019.88
41.88558149,1.297709,-0.4958085,0.255664,0.8197799,-0.5914891,0.009111401,-16.53588,40.50351,-2.766647,1019.88
41.89557123,1.666686,-0.3157764,0.4390989,0.8153509,-0.5900509,0.006287094,-17.29616,41.24208,-2.370043,1019.88
41.90556049,1.912671,-0.1357442,0.8059688,0.8110065,-0.5911384,0.009659765,-17.29616,41.24208,-2.370043,1019.88
41.91555023,2.589129,0.2243201,0.9282588,0.816359,-0.5877659,0.01886425,-17.29616,41.24208,-2.370043,1019.88
41.92553997,3.69606,-0.07573352,0.9894037,0.8080208,-0.588702,0.006851656,-17.29616,41.24208,-2.370043,1019.88
41.93552923,4.495511,-1.035905,1.050549,0.8088178,-0.5775265,0.0119512,-17.29616,41.24208,-2.370043,1019.88
41.94551897,4.372519,-0.9158835,0.9282588,0.8126661,-0.5754896,0.01005139,-17.29424,40.86992,-3.208927,1019.88
41.95550919,3.573068,-0.195755,0.7448239,0.8193471,-0.5666542,0.01408864,-17.29424,40.86992,-3.208927,1019.88
41.96549892,3.265587,-0.5558193,0.6225339,0.8210299,-0.5557427,0.003760183,-17.29424,40.86992,-3.208927,1019.88
41.97548819,3.942045,-2.056087,0.255664,0.8180026,-0.5480615,0.01024015,-17.29424,40.86992,-3.208927,1019.88
41.98547792,4.126534,-2.716205,-0.6615107,0.8268184,-0.5489724,0.01497613,-17.29424,40.86992,-3.208927,1019.88
41.99546766,3.388579,-2.836226,-0.9060906,0.8224137,-0.548055,0.01454692,-17.29859,41.24239,-2.756933,1019.883
42.00545788,2.958106,-2.29613,-0.9672356,0.8210217,-0.5515067,0.01543074,-17.29859,41.24239,-2.756933,1019.883
42.01544666,2.343144,-2.356141,-0.9672356,0.8274108,-0.5543475,0.01579744,-17.29859,41.24239,-2.756933,1019.883
42.02543688,1.482197,-2.29613,-0.7226557,0.8250722,-0.557404,0.02247841,-17.29859,41.24239,-2.756933,1019.883
42.03542662,0.4367621,-1.996076,-0.1112059,0.8270238,-0.5564445,0.02586239,-17.29859,41.24239,-2.756933,1019.881
42.04541588,-0.1167036,-1.876055,-0.1112059,0.8316358,-0.5695255,0.02308697,-18.04977,41.23596,-3.199831,1019.881
42.05540562,-0.239696,-1.515991,0.133374,0.8323304,-0.5812133,0.02133657,-18.04977,41.23596,-3.199831,1019.881
42.06539536,-0.3626884,-0.61583,0.4390989,0.8294924,-0.5847196,0.02463714,-18.04977,41.23596,-3.199831,1019.881
42.07538557,-0.05520741,-1.155926,0.5002439,0.8248204,-0.5945937,0.02730421,-18.04977,41.23596,-3.199831,1019.882
42.08537436,0.9287316,-0.9758942,0.7448239,0.8228064,-0.5888569,0.03420924,-18.04977,41.23596,-3.199831,1019.882
42.09536457,1.543694,0.1643093,0.7448239,0.8256272,-0.5806266,0.04259185,-17.30142,41.24274,-3.208307,1019.882
42.10535431,0.9287316,1.544556,0.7448239,0.8212401,-0.5825594,0.03630843,-17.30142,41.24274,-3.208307,1019.882
42.11534405,-0.547177,1.304513,0.8671138,0.818197,-0.5776565,0.03163722,-17.30142,41.24274,-3.208307,1019.883
42.12533331,-1.408124,1.184492,1.111694,0.8184642,-0.5673335,0.0270837,-17.30142,41.24274,-3.208307,1019.883
42.13532305,-1.900093,2.504727,1.295129,0.8239728,-0.5732025,0.03364079,-17.30142,41.24274,-3.208307,1019.883
42.14531326,-2.207574,3.224856,1.478564,0.8182333,-0.5786719,0.03450125,-17.67276,41.23899,-2.752695,1019.883
42.15530205,-2.392063,3.644931,1.356274,0.8270391,-0.5833111,0.02613467,-17.67276,41.23899,-2.752695,1019.879
42.16529226,-2.084582,3.524909,1.417419,0.8249758,-0.5798122,0.01804879,-17.67276,41.23899,-2.752695,1019.879
42.175282,-1.039147,2.804781,1.478564,0.8240561,-0.5818185,0.02089361,-17.67276,41.23899,-2.752695,1019.879
42.18527174,-0.239696,2.924802,1.539709,0.8234819,-0.5764827,0.02296156,-17.67276,41.23899,-2.752695,1019.879
42.195261,0.4367621,3.58492,1.478564,0.8248377,-0.571547,0.02067096,-16.92441,41.24578,-2.761171,1019.878
42.20525074,1.11322,3.824963,0.9894037,0.8199308,-0.5701357,0.01929429,-16.92441,41.24578,-2.761171,1019.878
42.21524096,1.543694,2.74477,0.9894037,0.8146092,-0.5716996,0.0207342,-16.92441,41.24578,-2.761171,1019.878
42.22523069,1.051724,2.264684,0.6836789,0.817468,-0.5701131,0.01497547,-16.92441,41.24578,-2.761171,1019.878
42.23521996,0.4367621,2.804781,0.5613889,0.8068697,-0.5766185,0.01487773,-16.92441,41.24578,-2.761171,1019.878
42.24520969,0.006288783,2.564738,0.5002439,0.8072997,-0.5732075,0.01592611,-17.31103,41.61589,-3.594578,1019.878
42.25519943,0.3137697,2.74477,0.133374,0.8020076,-0.5790532,0.009066263,-17.31103,41.61589,-3.594578,1019.878
