8.396607810658697701e+01;-1.999651198842533972e+02;1.434735887704307515e+02
8.231596296025674064e+01;-1.957844683438827360e+02;1.429551405531677233e+02
8.070300363418893141e+01;-1.910711239884849988e+02;1.424336627071379837e+02
7.913144422711532400e+01;-1.858655803289337882e+02;1.419054350846508328e+02
7.760524396204003494e+01;-1.801947123654750271e+02;1.413659944832678548e+02
7.612819902102407355e+01;-1.740702280101791644e+02;1.408103101667421697e+02
7.470407349520371554e+01;-1.674881037884230750e+02;1.402330269303097907e+02
7.333673062455035563e+01;-1.604291222199822187e+02;1.396287761598419479e+02
7.203025479153734523e+01;-1.528605552405480239e+02;1.389925448774154404e+02
7.078905470387455523e+01;-1.447389512019580593e+02;1.383200819176025789e+02
6.961793893817137757e+01;-1.360138927609682469e+02;1.376083113127320132e+02
6.852215649119175112e+01;-1.266325136381723837e+02;1.368557177618389460e+02
6.750739704420183784e+01;-1.165445054554410831e+02;1.360626690805299290e+02
6.657974806693439973e+01;-1.057073147750250541e+02;1.352316459608723562e+02
6.574560846461808694e+01;-9.409122144058130743e+01;1.343673591028659757e+02
6.501156104292471127e+01;-8.168399784586796386e+01;1.334767456772866865e+02
6.438420850052028754e+01;-6.849487075949497239e+01;1.325688485790447544e+02
6.386997986359979507e+01;-5.455753678098048454e+01;1.316545908130292730e+02
6.347491622083727947e+01;-3.993201302514250983e+01;1.307464624198034358e+02
6.320444631318075324e+01;-2.470513580629344119e+01;1.298581386848359500e+02
6.306316395739905545e+01;-8.989560569998928941e+00;1.290040471109731470e+02
6.305462030368077109e+01;7.078821050871511034e+00;1.281988983139032143e+02
6.318114430824691397e+01;2.334503769444395971e+01;1.274571939749662164e+02
6.344370426525483708e+01;3.964063416420174235e+01;1.267927241500469506e+02
6.384182154431694300e+01;5.579042418914298196e+01;1.262180670696414495e+02
6.437354466840722012e+01;7.161996117627040803e+01;1.257441071965549497e+02
6.503548756392144981e+01;8.696315071531671492e+01;1.253795913987339503e+02
6.582293051366249870e+01;1.016693445026734821e+02;1.251307476806514956e+02
6.672997663896600784e+01;1.156092553679695811e+02;1.250009943618680381e+02
6.774975143646199172e+01;1.286791323417781996e+02;1.249907678741684549e+02
6.887462884466231117e+01;1.408028262093029070e+02;1.250974927238236489e+02
7.009646520661704017e+01;1.519316314971544557e+02;1.253157069799319032e+02
7.140682270294821876e+01;1.620420673109217091e+02;1.256373418910752378e+02
7.279716632846573532e+01;1.711320084867313085e+02;1.260521374937969767e+02
7.425902284439374057e+01;1.792157561011643452e+02;1.265481609183518401e+02
7.578409559681847441e+01;1.863187120122032070e+02;1.271123840126463591e+02
7.736433471126379402e+01;1.924722868742594528e+02;1.277312741855615457e+02
7.899196704472279862e+01;1.977095417048923309e+02;1.283913572648290256e+02
8.065949373967866620e+01;2.020618782109877998e+02;1.290797217520009497e+02
8.235966501490592862e+01;2.055569002287751346e+02;1.297844467940590789e+02
8.408544207682491844e+01;2.082174058848835330e+02;1.304949479864822308e+02
8.582995511298732083e+01;2.100613534174317465e+02;1.312022432840966246e+02
8.758646463378211422e+01;2.111025696121325268e+02;1.318991448656879584e+02
8.934833127318952961e+01;2.113519296221252830e+02;1.325803822574875426e+02
9.110899679415086894e+01;2.108187262029645126e+02;1.332426588431352457e+02
9.286197670990560482e+01;2.095119646388187107e+02;1.338846399883375398e+02
9.460086287146451411e+01;2.074413655001714574e+02;1.345068682129543163e+02
9.631933280157512911e+01;2.046179261796598325e+02;1.351116004667151742e+02
9.801116164112551132e+01;2.010539753308088962e+02;1.357025651721473309e+02
9.967023239042194405e+01;1.967627398290207452e+02;1.362846420699132750e+02
1.012905406382758571e+02;1.917575193260296373e+02;1.368634751593689600e+02
1.028661910458557713e+02;1.860506211899487994e+02;1.374450368469753982e+02
1.043913843247750037e+02;1.796522472695102124e+02;1.380351682781832494e+02
1.058603951670142749e+02;1.725695444347536522e+02;1.386391253108212140e+02
1.072675433986875646e+02;1.648060308832933174e+02;1.392611607077453755e+02
1.086071623484024968e+02;1.563615833370758423e+02;1.399041706555726705e+02
1.098735697876388286e+02;1.472331118387100446e+02;1.405694282488519207e+02
