1.539963532362055965e+01;3.509253691243175410e+01;2.628231377566096327e+01;4.408740518935572084e+01;5.332150545571857414e+00;8.298617189592788179e+01;4.784407203600618885e+01;9.471267660694094559e+01;5.101544437560748690e+01;1.033282187314943883e+02
1.454668506982106990e+01;3.433871637509611929e+01;2.556845005645346447e+01;4.318288669323562345e+01;5.398550994470230791e+00;8.257195971389595002e+01;4.785438903006814826e+01;9.462362405848446656e+01;5.105176462143117533e+01;1.032768399270321851e+02
1.373993326126553427e+01;3.353033849014151002e+01;2.489019118491600580e+01;4.223601244592660464e+01;5.484689476621742443e+00;8.207880713976268794e+01;4.786145170914152658e+01;9.451693033215012463e+01;5.108727474936398494e+01;1.032191203858376696e+02
1.298412532823656917e+01;3.267188378289952766e+01;2.425283766553835463e+01;4.125158898544329844e+01;5.591838117144234843e+00;8.151050421507235910e+01;4.786473392012756278e+01;9.439350693423538985e+01;5.112070779450590408e+01;1.031561045957980838e+02
1.228364940884484824e+01;3.176798875820504620e+01;2.366133063583734497e+01;4.023453963898487729e+01;5.721317340281005137e+00;8.087173269151753630e+01;4.786382903971048819e+01;9.425466454041257691e+01;5.115085620427044688e+01;1.030890713907141816e+02
1.164249335342362812e+01;3.082341676763518734e+01;2.312018309569624108e+01;3.918989747158238401e+01;5.874438572709241413e+00;8.016798776931339887e+01;4.785847117983362864e+01;9.410208094188870120e+01;5.117660080800410327e+01;1.030194945224078822e+02
1.106421133300350235e+01;2.984302913131802626e+01;2.263342105597551424e+01;3.812279680981153973e+01;6.052444486963324266e+00;7.940548094345433583e+01;4.784855372713217037e+01;9.393775133643158881e+01;5.119693804419830485e+01;1.029489885241261362e+02
1.055190003079824379e+01;2.883175634865757786e+01;2.220453538931825221e+01;3.703846140641682183e+01;6.256448890209919789e+00;7.859102670631993703e+01;4.783414344366620696e+01;9.376392354750238667e+01;5.121100505517016899e+01;1.028792421948686524e+02
1.010818411997543187e+01;2.779456945202669260e+01;2.183644525991685370e+01;3.594218767235665979e+01;6.487378326657079697e+00;7.773191624748105255e+01;4.781548840934382127e+01;9.358302172153919685e+01;5.121810234508441084e+01;1.028119432785391467e+02
9.735210506069538638e+00;2.673645177020035391e+01;2.153147405470932441e+01;3.483932188859306933e+01;6.745917365969710033e+00;7.683578168430956623e+01;4.779301833822440670e+01;9.339756280559471691e+01;5.121771368685304537e+01;1.027486989066602803e+02
9.434650635937734009e+00;2.566237156471374448e+01;2.129133866846140322e+01;3.373523087948363752e+01;7.032459410066986827e+00;7.591045472261593829e+01;4.776733624989574167e+01;9.321007057117537897e+01;5.120952285607413046e+01;1.026909570112290737e+02
9.207710048777354217e+00;2.457725615625575344e+01;2.111715275535986081e+01;3.263526625025946970e+01;7.347064657821436029e+00;7.496382392465385180e+01;4.773920110000712924e+01;9.302299207306523954e+01;5.119342659632400938e+01;1.026399341381789725e+02
9.055144261338130107e+00;2.348596823920435739e+01;2.100944411900287179e+01;3.154472292941546030e+01;7.689426608518762585e+00;7.400369489686313784e+01;4.770950172233235520e+01;9.283862119386049017e+01;5.116954303169195128e+01;1.025965548932309446e+02
8.977280007893785552e+00;2.239328507550368386e+01;2.096818577375578130e+01;3.046879336787325698e+01;8.058848163413584231e+00;7.303765767789381869e+01;4.767922323137151608e+01;9.265903333942905817e+01;5.113821460169937438e+01;1.025614076572479121e+02
8.974040747089688352e+00;2.130388117196719833e+01;2.099283941916936413e+01;2.941251927598516502e+01;8.454228022104709694e+00;7.207296541333407447e+01;4.764940777470803113e+01;9.248603446051829735e+01;5.110000456169389338e+01;1.025347202542738216e+02
9.044975170277053778e+00;2.022231489992034170e+01;2.108240921466578399e+01;2.838074317960796478e+01;8.874057697312839110e+00;7.111642805518518173e+01;4.762111208980658006e+01;9.232112645003390128e+01;5.105568621616419733e+01;1.025163579709058723e+02
9.189287217682492681e+00;1.915301933590267325e+01;2.123550293969176650e+01;2.737806232133532802e+01;9.316429116965105450e+00;7.017432430933644127e+01;4.759536461187507683e+01;9.216548969702132865e+01;5.100622435552741507e+01;1.025058447447476482e+02
9.405865902648576693e+00;1.810029740073073512e+01;2.145039699138177980e+01;2.640878750968725441e+01;9.779052464360130870e+00;6.925233433872305966e+01;4.757312485728309781e+01;9.201998228234644728e+01;5.095274883491104845e+01;1.025024065400099857e+02
9.693313160583349131e+00;1.706832115252910853e+01;2.172510130669621731e+01;2.547690940927630621e+01;1.025928362524174453e+01;6.835549478522359834e+01;4.755524750398529932e+01;9.188515410643677228e+01;5.089652081075170287e+01;1.025050340546164591e+02
1.004996806542422227e+01;1.606113483907360262e+01;2.205742027119876170e+01;2.458607444169160772e+01;1.075416035102355217e+01;6.748817652194182415e+01;4.754245309125408880e+01;9.176127326529331185e+01;5.083889274928180413e+01;1.025125601537497175e+02
1.047392612785544230e+01;1.508266102945684572e+01;2.244500602066913331e+01;2.373957191345175488e+01;1.126044600172673071e+01;6.665408428825324449e+01;4.753530666188046894e+01;9.164836131868085545e+01;5.078126384743764987e+01;1.025237460137337990e+02
1.096305296737488888e+01;1.413670883524557631e+01;2.288540121985284870e+01;2.294033322075812720e+01;1.177467951152648062e+01;6.585627615073036623e+01;4.753420504888898535e+01;9.154623376107137744e+01;5.072503289901594314e+01;1.025373690769142314e+02
1.151499233029954716e+01;1.322698293406543613e+01;2.337606931902286078e+01;2.219094306053867172e+01;1.229323004912127004e+01;6.509719973742301136e+01;4.753937291711480384e+01;9.145454202324133064e+01;5.067155087688384896e+01;1.025523056893612335e+02
